RRraw,SpO2raw,HRraw,RRlowess,SpO2lowess,HRlowess,Label
19.886386562840567,83.90787365527949,89.86969120760615,22.248907088448483,99.6533035416843,87.04816339242463,0
20.71681814525497,83.90787365527949,90.25044653435917,22.24957911035093,99.65141222478171,87.18129003031412,0
18.800083222052383,2.499427786678302,88.18316235787437,22.250221640932406,99.6494737662042,87.31453249972998,0
23.49999933371999,59.26768139160923,88.83376230058447,22.250835112719834,99.64748751492394,87.44788910575316,0
21.916609614552634,61.84298466466884,88.56734791279632,22.25142030178618,99.64545281134014,87.58135778095578,0
21.76668802781317,81.99908445866743,92.98319497561948,22.25197791918979,99.64336898733518,87.7149360956646,0
22.283456849144173,79.68413824672014,89.41690108930528,22.25250870656309,99.64123536634693,87.84862117116099,0
22.833308925649526,99.37159533071656,89.46721110244982,22.25301349317573,99.63905129762473,87.98240931440262,0
20.599979813689856,99.38349736779597,88.2003134987191,22.253493112718214,99.63681627029976,88.11629628943838,0
21.66660071152621,98.73334859233263,89.30027333156112,22.253948382355215,99.63452985524428,88.2502774661466,0
22.700138354188212,98.09956511785349,90.0000398780261,22.254380335196274,99.63219170334044,88.38434796694384,0
25.64999214467085,98.21560997937785,90.69980642449109,22.254790133140066,99.6298016496006,88.5185025673003,0
29.36662365951091,99.38349736779597,94.5999758525827,22.255178840522323,99.62735978766621,88.65273557424828,0
21.966862660387093,99.13206683449322,90.95021308082416,22.255547175685898,99.62486644415122,88.78704065173476,0
22.316540104318523,98.44918745706147,90.75011643763564,22.255895614769095,99.62232205290384,88.92141054021559,0
19.566860946409808,98.96543831538133,92.51668394464282,22.256224629331786,99.61972717817936,89.05583731575658,0
22.98323051238899,99.88338292513164,88.93323891748389,22.25653476622082,99.61708258924342,89.19031246516717,0
23.899929823485877,99.19901579306496,92.30057956999923,22.256826823731416,99.61438919254066,89.32482681962864,0
21.33325550749098,99.2823300526209,90.91705420852433,22.25710154328785,99.6116479122035,89.45937083451317,0
21.5832644105174,99.41622796976438,88.13399575411948,22.25735949523505,99.60885975319822,89.59393436339174,0
24.1001044560598,99.8491645685283,90.76726757848036,22.257601341385822,99.60602581029929,89.72850680931563,0
21.433342823777938,99.88338292513164,87.15066367902162,22.257827811694327,99.60314723166144,89.86307742933857,0
22.916645226658332,99.39986266878017,89.46721110244982,22.258039490784075,99.60022515208402,89.99763523496111,0
23.566584619450644,99.61558709084467,90.11666763577027,22.258236997592014,99.59726068940957,90.13216927962601,0
21.099997619742705,99.73311970700395,93.06666386106384,22.25842086904251,99.59425500245892,90.2666685136961,0
21.98319490028329,99.8000686655757,91.40071638034573,22.25859151387507,99.59120927414034,90.40112159050817,0
24.799878119304616,99.14991989011234,90.78327530993545,22.258749444162056,99.58812468551831,90.53551659093199,0
22.76672363991887,99.91611352710004,87.54971355600901,22.258895181514177,99.58500242369188,90.66984115032093,0
18.68324489048727,99.91611352710004,89.36659107616074,22.259029006975997,99.58184374009322,90.80408267321073,0
20.183298308645817,99.89974822611583,87.80012021234207,22.259151146121646,99.57864987179028,90.93822866743653,0
24.216524012242957,99.59922178986047,87.98306571468585,22.259262118435444,99.57542201581553,91.07226671201171,0
23.08331782867595,99.69890135040062,92.71678058783135,22.259362668622988,99.57216133941202,91.20618458969811,0
