RRraw,SpO2raw,HRraw,RRlowess,SpO2lowess,HRlowess,Label
26.285987366547076,92.99994938817001,128.23069255159754,25.273284163325886,95.9352389065228,121.45135633305496,1
25.116608155825535,92.99994938817001,123.5165730216562,25.23559922727047,95.9378213888082,121.4179169571648,1
24.99973207395014,93.2834952842227,122.71592292669355,25.19795233250155,95.94039902002051,121.3845183352702,1
24.516767947258696,95.65017216112957,123.21648297070246,25.160344795219157,95.94297170976006,121.35115833692912,1
27.65016004706094,97.03323453366393,127.16684872342137,25.122778040797233,95.94553937782433,121.31783437956265,1
25.263167052145473,96.78332090630362,130.16651935570076,25.085253581839766,95.94810197157949,121.28454337350222,1
23.16991024183748,95.15034490640898,127.28245718567403,25.047772720868778,95.9506593486329,121.2512816717107,1
23.1210572763975,96.38335561862347,126.81633370488933,25.01033676866126,95.95321127856324,121.21804503476639,1
19.80029241041407,96.28349365158302,128.999365837852,24.972947374560658,95.9557575815059,121.18482860121188,1
18.06693972524618,95.99994775553033,124.38363648855123,24.93560655536399,95.95829802141424,121.15162686347561,1
24.23354442610033,95.73347670358301,122.24979944590885,24.898316518816475,95.96083229067732,121.1184336494946,1
23.96639909609943,95.44993080753032,121.26589763950315,24.861079570433137,95.96336006744846,121.08524215166324,1
26.216727466176472,95.90008578848987,120.91661249822913,24.82389819869564,95.9658810784919,121.05204512355128,1
23.383255470657645,95.4168159583563,120.23280074277716,24.786775053432002,95.968395130925,121.01883507895288,1
26.316906964926808,95.76659155275705,119.38295555749423,24.74971273605532,95.97090207691268,120.98560440357329,1
23.69987215806612,95.9668329063563,124.06632815598539,24.71271399181309,95.97340185167732,120.95234549459441,1
28.083034424377217,95.73347670358301,122.61630286879497,24.675781505560987,95.97589444085301,120.91905075152356,1
22.85020159459103,95.23364944886241,121.19948426757077,24.638918045067232,95.97837984910194,120.88571205883822,1
25.43322484323401,95.01685067067613,120.09997399891239,24.60212628553762,95.9808581394494,120.85232077605518,1
24.766598302166944,95.04996551985018,119.83309063392484,24.565409078427265,95.9833294880559,120.81886798959118,1
22.500191740932443,96.79987833089064,119.33253058991593,24.528769262902212,95.98579419597226,120.78534473183134,1
24.283634175475502,96.816953174996,118.0669868914266,24.49220972834699,95.988252651836,120.75174207091709,1
21.699992534864926,96.38335561862347,118.93282048106362,24.455733636625425,95.9907051757105,120.71805120203082,1
20.533086892013763,96.11688456667615,120.03356062698,24.419344347611588,95.99315198504615,120.68426354235054,1
24.633025637166494,96.93337256662348,118.83320042316504,24.38304557606373,95.99559322643498,120.65037067427315,1
25.300270570201153,96.54996470353034,119.93271069182342,24.34684135031506,95.99802900104184,120.61636423739725,1
27.316846776527406,95.10015521312957,119.5330005829711,24.31073575478149,96.00045931875734,120.58223600534161,1
23.11672853262434,95.00029324608911,118.84918882751913,24.27473275714461,96.00288412588563,120.5479778068481,1
25.933503945018106,95.00029324608911,118.93282048106362,24.238836163450493,96.00530344657865,120.51358156534404,1
24.53346453038375,95.00029324608911,118.0829752957807,24.203049874804645,96.00771741652818,120.47903938881208,1
24.283634175475502,95.9166432130769,118.0497686098145,24.16737768791487,96.01012628407244,120.444343602179,1
26.333603548051865,95.78366639686242,117.98335523788211,24.131823359703723,96.01253039780029,120.40948681727203,1
26.38307490545944,96.65034409008913,117.0658668034088,24.096390618676896,96.01493015473157,120.37446196343316,1
25.500011175734237,96.68345893926318,117.81609193079315,24.06108296683529,96.01732598051115,120.33926230770224,1
26.049761634925908,95.84989609521048,117.39916354032873,24.025903629616135,96.01971823661363,120.30388148065236,1
27.00023008911893,96.06669487339674,116.83342000164545,23.99085558675108,96.02210721536481,120.26831349578016,1
25.516707758859294,96.5168498543563,116.0831948742611,23.955941527991293,96.02449322162467,120.23255277605972,1
24.566857696633864,96.68345893926318,117.18270514291947,23.92116382265477,96.02687655486147,120.19659416107187,1
23.983095679224487,96.05013744880974,116.23323989973797,23.88652457237128,96.0292574483066,120.16043289887742,1
23.066638783249168,96.5670395476357,117.34996845000845,23.852025720799425,96.03163605974079,120.12406470288654,1
22.31652932655682,96.30005107617004,118.63273043010987,23.817669163827556,96.0340125163694,120.08748576735812,1
24.466678197883525,96.13344199126317,117.96613695627002,23.783456891683066,96.03638687911089,120.05069280144048,1
25.88341419564294,95.99994775553033,117.44958850790702,23.749391030128134,96.03875915656232,120.01368299843145,1
22.500191740932443,95.99994775553033,116.58252504101199,23.715473571488182,96.04112933505152,119.97645411031849,1
24.99973207395014,95.99994775553033,114.93325963802442,23.681706258758755,96.04349740132213,119.93900452601879,1
25.716448364392374,95.99994775553033,116.065976592649,23.648090826064372,96.04586334763081,119.90133328717047,1
24.69981196966672,96.1665568404372,113.90016274129844,23.614628765827522,96.0482271725962,119.863440022382,1
